sample_id,score,supported,contradicted,not_supported,predicate_errors,entity_errors,coref_errors,other_erros,coverage_ratio,mean_position,start_ratio,middle_ratio,end_ratio,ref_len_tokens,summary_len_tokens,rouge1_f,rouge1_p,rouge1_r,rouge2_f,rouge2_p,rouge2_r,rougeL_f,rougeL_p,rougeL_r,bert_score_f1,bert_score_precision,bert_score_recall,evidence_score,faithfulness_score,stability_score,reliability_score,execution_time,vram_max_mb,erro
95,0.69304,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05882,0.04462,1.0,0.0,0.0,8661,119,0.02606,0.9898,0.0132,0.02499,0.95876,0.01266,0.0223,0.84694,0.0113,0.82867,0.89184,0.77385,0.79769,1.0,0.81107,0.87995,160.36448,4426.22,
96,0.99414,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405,0.02444,1.0,0.0,0.0,9425,120,0.02755,1.0,0.01397,0.02653,0.97196,0.01345,0.02372,0.86111,0.01203,0.85199,0.95176,0.77116,0.7096,0.8,0.99988,0.77479,184.80706,4426.22,
97,0.92156,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06897,0.04241,1.0,0.0,0.0,14625,124,0.01544,0.98958,0.00778,0.01479,0.95789,0.00745,0.01528,0.97917,0.0077,0.8755,0.95085,0.81122,0.59445,0.66667,0.97319,0.66121,271.8269,4649.56,
98,0.99392,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03226,0.0178,1.0,0.0,0.0,7681,120,0.03067,1.0,0.01557,0.02887,0.9505,0.01466,0.02495,0.81373,0.01267,0.86132,0.95654,0.78335,0.79639,1.0,0.99682,0.89788,165.89593,4426.22,
99,0.6597,5.0,2.0,0.0,1.0,1.0,1.0,1.0,0.15625,0.26233,0.57143,0.28571,0.14286,7977,119,0.03021,0.98113,0.01534,0.02819,0.92381,0.01431,0.02731,0.88679,0.01387,0.83665,0.89267,0.78725,0.53946,0.71429,0.96733,0.65218,192.84622,4426.22,
100,0.9986,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01515,0.00747,1.0,0.0,0.0,16641,121,0.0139,1.0,0.007,0.01348,0.97917,0.00679,0.0139,1.0,0.007,0.8728,0.96299,0.79806,0.63378,1.0,0.99995,0.81688,334.31968,6144.37,
101,0.9981,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878,0.05127,1.0,0.0,0.0,10244,119,0.02616,1.0,0.01325,0.02563,0.98969,0.01298,0.02536,0.96939,0.01285,0.79467,0.83588,0.75734,0.60779,0.66667,0.99994,0.67055,265.97621,4426.25,
102,0.99766,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714,0.03547,1.0,0.0,0.0,8918,119,0.02391,0.98947,0.0121,0.02315,0.96809,0.01172,0.02391,0.98947,0.0121,0.81299,0.88805,0.74964,0.56563,0.8,0.99993,0.70281,183.99731,4426.22,
103,0.99917,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407,0.50037,0.5,0.0,0.5,6660,120,0.03366,1.0,0.01712,0.03228,0.96875,0.01641,0.03331,0.98969,0.01694,0.85866,0.95658,0.77893,0.66763,1.0,0.99973,0.83379,103.36052,4375.3,
104,0.99887,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09804,0.10611,0.875,0.125,0.0,12891,119,0.01696,1.0,0.00855,0.01586,0.94505,0.008,0.01641,0.96739,0.00827,0.83221,0.8915,0.7803,0.60584,0.625,0.99984,0.65291,314.48319,4426.24,
105,0.99928,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923,0.01019,1.0,0.0,0.0,13161,120,0.01803,1.0,0.0091,0.01751,0.9802,0.00883,0.01803,1.0,0.0091,0.85648,0.92808,0.79513,0.69446,1.0,0.99997,0.84723,303.37518,4426.24,
106,0.9601,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.17232,0.8,0.0,0.2,12798,115,0.01718,0.98936,0.00867,0.01645,0.95699,0.00829,0.01681,0.96809,0.00848,0.86654,0.95089,0.79593,0.69955,1.0,0.98541,0.84831,228.35701,4426.22,
107,0.99525,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05433,1.0,0.0,0.0,6228,116,0.03714,1.0,0.01892,0.03633,0.98889,0.01851,0.03509,0.94505,0.01788,0.81915,0.8898,0.7589,0.66044,0.75,0.99902,0.73012,120.09119,4426.21,
108,0.99939,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846,0.01961,1.0,0.0,0.0,6644,125,0.03769,1.0,0.01921,0.03733,1.0,0.01902,0.03769,1.0,0.01921,0.86331,0.97231,0.77628,0.61122,0.57143,0.95,0.62918,153.73367,4358.41,
109,0.99824,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09524,0.05415,1.0,0.0,0.0,5362,118,0.04332,1.0,0.02214,0.04249,0.9901,0.02171,0.04332,1.0,0.02214,0.85006,0.94591,0.77185,0.71912,1.0,0.93609,0.85317,143.35635,4426.21,
