sample_id,score,supported,contradicted,not_supported,predicate_errors,entity_errors,coref_errors,other_erros,coverage_ratio,mean_position,start_ratio,middle_ratio,end_ratio,ref_len_tokens,summary_len_tokens,rouge1_f,rouge1_p,rouge1_r,rouge2_f,rouge2_p,rouge2_r,rougeL_f,rougeL_p,rougeL_r,bert_score_f1,bert_score_precision,bert_score_recall,evidence_score,faithfulness_score,stability_score,reliability_score,execution_time,vram_max_mb,erro
99,0.99219,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15625,0.40194,0.42857,0.28571,0.28571,7977,964,0.21212,0.97112,0.11906,0.16905,0.7747,0.09488,0.11513,0.52708,0.06462,0.801,0.80956,0.79261,0.57704,0.85714,0.99975,0.73135,191.46671,4426.22,
100,0.33462,7.0,3.0,0.0,1.0,0.0,1.0,2.0,0.15152,0.56049,0.2,0.4,0.4,16641,1028,0.11494,0.95923,0.06113,0.08971,0.74943,0.04771,0.06826,0.56965,0.0363,0.78927,0.80209,0.77685,0.42694,0.3,0.89581,0.42305,466.24177,6144.37,
101,0.70714,8.0,3.0,1.0,0.0,2.0,0.0,1.0,0.14634,0.3986,0.5,0.25,0.25,10244,1023,0.19385,0.95227,0.10791,0.13097,0.64397,0.0729,0.1013,0.49761,0.05639,0.77695,0.79813,0.75687,0.42479,0.16667,0.98966,0.37803,549.93099,4426.3,
102,0.66819,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.17143,0.43306,0.33333,0.33333,0.33333,8918,1027,0.2041,0.96937,0.11406,0.17097,0.81271,0.09553,0.11103,0.52735,0.06205,0.77976,0.79361,0.76639,0.49627,0.5,0.96483,0.54462,255.34548,4426.22,
103,0.38772,7.0,3.0,0.0,2.0,2.0,0.0,0.0,0.2963,0.62328,0.0,0.7,0.3,6660,814,0.21117,0.95191,0.11876,0.16227,0.73229,0.09125,0.10072,0.45403,0.05664,0.75359,0.75953,0.74775,0.35864,0.4,0.93727,0.43305,232.80484,4426.23,
104,0.66492,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07843,0.17755,0.83333,0.16667,0.0,12891,1033,0.15291,0.99331,0.08283,0.12873,0.83705,0.06973,0.09113,0.59197,0.04936,0.80087,0.80716,0.79468,0.42027,0.16667,0.99916,0.37672,253.72514,4426.23,
105,0.6061,6.0,4.0,0.0,4.0,4.0,2.0,0.0,0.11538,0.44568,0.4,0.3,0.3,13161,1027,0.14993,0.99236,0.08109,0.12075,0.8,0.0653,0.07834,0.51856,0.04237,0.78979,0.80049,0.77937,0.51776,0.8,0.9772,0.6766,381.59504,4426.25,
106,0.86606,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.16,0.53157,0.375,0.25,0.375,12798,1021,0.14096,0.92126,0.07632,0.10604,0.69369,0.05741,0.0864,0.56468,0.04678,0.78362,0.80404,0.76421,0.56094,0.875,0.99885,0.73035,339.68186,4426.24,
107,0.42894,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.16,0.38831,0.42857,0.57143,0.0,6228,745,0.21105,0.95008,0.11871,0.14457,0.65167,0.08131,0.10904,0.49085,0.06133,0.76042,0.7706,0.7505,0.60108,0.85714,0.99703,0.7431,153.4531,4426.22,
108,0.99845,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19231,0.73762,0.0,0.33333,0.66667,6644,794,0.21251,0.97003,0.11932,0.18908,0.86414,0.10615,0.12785,0.5836,0.07179,0.78399,0.77789,0.79019,0.62385,0.83333,0.94471,0.73973,152.29546,4426.21,
109,0.94772,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.46221,0.27273,0.54545,0.18182,5362,643,0.21301,0.98743,0.11938,0.18597,0.86331,0.10421,0.12548,0.58169,0.07033,0.78879,0.78741,0.79017,0.48652,0.36364,0.99825,0.48854,199.50108,4426.22,
110,0.40582,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.10345,0.42277,0.33333,0.33333,0.33333,7186,870,0.21495,0.99863,0.12044,0.19289,0.89712,0.10806,0.11853,0.55068,0.06641,0.7934,0.79829,0.78857,0.69979,1.0,1.0,0.8499,110.3403,4426.21,
111,0.79861,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.23077,0.54253,0.14286,0.42857,0.42857,6582,799,0.21723,0.98077,0.12214,0.17994,0.81333,0.10116,0.11042,0.49852,0.06209,0.78641,0.78712,0.7857,0.62727,0.85714,0.90258,0.74675,181.69467,4426.22,
112,-0.85274,0.0,4.0,0.0,1.0,3.0,2.0,0.0,0.16667,0.45913,0.5,0.0,0.5,3060,376,0.21317,0.97667,0.11964,0.19221,0.88294,0.10784,0.1426,0.65333,0.08003,0.79601,0.80675,0.78555,0.57417,1.0,0.89265,0.77635,71.8753,4426.2,
113,0.66937,8.0,3.0,0.0,2.0,1.0,1.0,1.0,0.13208,0.54806,0.27273,0.09091,0.63636,13382,1025,0.15049,0.97566,0.08153,0.10597,0.68771,0.05741,0.07866,0.50996,0.04261,0.7914,0.81725,0.76714,0.37727,0.09091,0.9212,0.31712,441.14842,4426.27,
114,0.87385,8.0,1.0,0.0,1.0,1.0,1.0,0.0,0.17391,0.22007,0.77778,0.22222,0.0,11587,1015,0.16769,0.95179,0.09194,0.11023,0.62626,0.06044,0.08236,0.46749,0.04516,0.76006,0.77472,0.74595,0.46668,0.33333,0.98828,0.4655,314.92358,4426.24,
115,0.98719,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571,0.5495,0.0,0.66667,0.33333,8806,1038,0.21747,0.98772,0.12219,0.18901,0.85922,0.10619,0.10812,0.49107,0.06075,0.75429,0.74684,0.76189,0.44088,0.5,0.97803,0.51824,216.60329,4426.22,
116,0.9982,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.26708,0.71429,0.14286,0.14286,8085,987,0.21474,0.98122,0.12057,0.17754,0.81199,0.09967,0.12433,0.56808,0.0698,0.78176,0.78519,0.77836,0.56018,0.71429,0.99994,0.6658,194.76391,4426.23,
117,0.7148,8.0,2.0,0.0,0.0,0.0,0.0,2.0,0.42857,0.56119,0.1,0.7,0.2,3373,403,0.21982,0.98291,0.12374,0.18489,0.82857,0.10405,0.14909,0.66667,0.08393,0.8141,0.828,0.80066,0.61791,0.7,0.92682,0.68164,132.08004,4306.17,
118,0.99833,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.72486,0.0,0.5,0.5,2308,272,0.21129,1.0,0.11812,0.20786,0.98712,0.11616,0.1237,0.58547,0.06916,0.74394,0.75173,0.7363,0.64105,0.875,0.99999,0.77052,81.44129,3667.21,
119,0.66439,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.30769,0.57014,0.14286,0.28571,0.57143,3156,382,0.2057,0.95318,0.11529,0.16974,0.78859,0.0951,0.13713,0.63545,0.07686,0.80648,0.79653,0.81668,0.77752,1.0,0.94064,0.88282,109.82139,4426.21,
120,0.99936,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333,0.23585,0.6,0.4,0.0,12050,1061,0.16641,0.98967,0.09084,0.14404,0.85747,0.07863,0.09305,0.55339,0.0508,0.80592,0.81693,0.79519,0.62615,0.8,0.99998,0.73307,205.21908,4426.23,
121,0.97859,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647,0.27629,0.71429,0.28571,0.0,4329,521,0.21737,0.98427,0.12218,0.18818,0.8536,0.10575,0.14293,0.64719,0.08033,0.79646,0.79731,0.79561,0.68834,1.0,0.92063,0.83623,138.62667,4426.21,
122,0.99853,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381,0.70024,0.125,0.375,0.5,5189,631,0.20647,0.99203,0.11522,0.19245,0.92615,0.10738,0.13101,0.62948,0.07311,0.84712,0.83308,0.86163,0.55852,0.5,0.86745,0.56601,153.75465,4426.22,
123,0.99805,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23077,0.22469,0.75,0.0,0.25,3189,381,0.20832,0.98738,0.11644,0.18448,0.87658,0.10309,0.16772,0.79495,0.09375,0.87826,0.90505,0.85302,0.73122,1.0,0.95256,0.86087,72.88519,4426.2,
124,0.87524,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.125,0.36911,0.5,0.41667,0.08333,16213,1030,0.119,0.94841,0.06348,0.0883,0.7044,0.0471,0.07134,0.56861,0.03806,0.72336,0.74998,0.69856,0.33926,0.16667,0.99994,0.33629,515.68365,5720.17,
125,0.48123,8.0,3.0,0.0,0.0,0.0,1.0,2.0,0.26667,0.67147,0.09091,0.27273,0.63636,7447,903,0.22203,0.97429,0.12529,0.18693,0.82111,0.10547,0.11541,0.50643,0.06512,0.77795,0.78757,0.76857,0.53488,0.72727,0.97543,0.65589,225.15263,4426.23,
126,0.84463,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.15,0.36457,0.5,0.375,0.125,10120,1067,0.19181,0.99226,0.10617,0.15763,0.81617,0.08724,0.10285,0.53208,0.05693,0.80253,0.81155,0.79372,0.61561,0.875,0.81155,0.73896,237.27388,4426.23,
127,0.9932,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31818,0.48141,0.25,0.375,0.375,5576,674,0.20995,0.962,0.11783,0.16516,0.75779,0.09268,0.11459,0.52504,0.06431,0.80879,0.79924,0.81858,0.52169,0.625,0.99981,0.61083,150.52923,4426.22,
128,0.9438,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12766,0.38598,0.6,0.2,0.2,11907,1011,0.15765,0.98629,0.08567,0.12571,0.78719,0.06831,0.08385,0.52457,0.04557,0.78283,0.7877,0.77802,0.44509,0.3,0.98902,0.44144,350.72643,4426.24,
129,0.97381,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21429,0.36111,0.28571,0.57143,0.14286,7073,859,0.21653,0.98727,0.1216,0.18867,0.86119,0.10594,0.12936,0.58982,0.07265,0.81522,0.81987,0.81063,0.558,0.57143,0.98869,0.60644,178.5787,4426.22,
130,0.55312,7.0,2.0,0.0,1.0,1.0,0.0,1.0,0.17857,0.6128,0.22222,0.33333,0.44444,7137,860,0.22102,0.98431,0.12448,0.18438,0.82199,0.10384,0.11741,0.52288,0.06613,0.77678,0.77813,0.77544,0.49394,0.55556,0.92512,0.5617,201.91985,4426.23,
131,0.78472,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.26316,0.68202,0.0,0.57143,0.42857,4743,576,0.21537,0.98167,0.12095,0.19624,0.89592,0.11019,0.12645,0.57637,0.07102,0.81239,0.80328,0.8217,0.5657,0.71429,0.99927,0.66849,133.82967,3906.98,
132,0.98039,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21053,0.37086,0.16667,0.83333,0.0,4652,563,0.21398,0.98156,0.12008,0.19307,0.88706,0.10832,0.1166,0.53484,0.06543,0.85077,0.84911,0.85243,0.45159,0.33333,0.81266,0.44039,141.64143,4426.21,
133,0.55157,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.23333,0.61815,0.25,0.25,0.5,7515,918,0.2208,0.95646,0.12481,0.1639,0.7107,0.09263,0.11116,0.48153,0.06283,0.7771,0.78866,0.76587,0.35452,0.375,0.99941,0.4272,196.17357,4426.22,
134,0.85726,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06452,0.49317,0.0,0.85714,0.14286,7723,974,0.17318,0.80628,0.09701,0.11895,0.55439,0.06662,0.09671,0.45026,0.05417,0.71175,0.7136,0.7099,0.27587,0.0,0.97922,0.23586,202.92428,4426.22,
135,0.42114,7.0,3.0,0.0,1.0,0.0,0.0,2.0,0.19444,0.62279,0.1,0.4,0.5,9183,1087,0.20997,0.9918,0.11741,0.182,0.86049,0.10176,0.10882,0.51405,0.06085,0.82544,0.82968,0.82124,0.58283,0.7,0.99775,0.67119,264.41469,4426.24,
136,0.33786,7.0,3.0,0.0,2.0,2.0,2.0,1.0,0.24138,0.52107,0.4,0.4,0.2,7408,886,0.222,0.98331,0.12512,0.19133,0.84833,0.10783,0.111,0.49166,0.06256,0.77124,0.76193,0.78079,0.3303,0.2,0.99076,0.34423,225.12906,4426.22,
137,0.86706,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.17391,0.52578,0.2,0.6,0.2,11580,1017,0.16278,0.98875,0.08869,0.12465,0.75788,0.06791,0.09315,0.5658,0.05075,0.78917,0.79954,0.77907,0.5054,0.5,0.99117,0.55182,318.44435,4426.24,
138,0.92023,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16279,0.4493,0.63636,0.0,0.36364,10970,996,0.1673,0.97178,0.09153,0.12064,0.70147,0.066,0.0959,0.55706,0.05247,0.81843,0.82963,0.80754,0.58298,0.72727,0.99484,0.68188,384.0813,4426.25,
139,0.82583,7.0,2.0,0.0,1.0,1.0,0.0,1.0,0.21951,0.46392,0.44444,0.22222,0.33333,10444,1027,0.16801,0.93133,0.09233,0.11283,0.62606,0.062,0.08476,0.46988,0.04658,0.77657,0.7957,0.75834,0.46716,0.55556,0.98678,0.55448,264.87214,4426.24,
140,,,,,,,,,,,,,,32051,1056,,,,,,,,,,,,,,,,,,,"CUDA out of memory. Tried to allocate 3.70 GiB. GPU 0 has a total capacity of 11.62 GiB of which 2.75 GiB is free. Including non-PyTorch memory, this process has 8.74 GiB memory in use. Of the allocated memory 8.43 GiB is allocated by PyTorch, and 171.28 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
141,0.69634,10.0,2.0,0.0,1.0,0.0,0.0,1.0,0.17544,0.47562,0.33333,0.33333,0.33333,14504,1053,0.13976,0.98514,0.07522,0.11319,0.79863,0.06091,0.07977,0.56229,0.04293,0.78676,0.7834,0.79016,0.49122,0.33333,0.92149,0.47109,428.17251,4426.28,
142,0.67746,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.24324,0.30558,0.66667,0.33333,0.0,9243,1020,0.19902,0.96505,0.11095,0.16047,0.77878,0.08945,0.11021,0.53439,0.06144,0.82201,0.83435,0.81002,0.49593,0.44444,0.97365,0.52311,260.53693,4426.24,
143,0.98229,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21429,0.56969,0.15385,0.69231,0.15385,6917,824,0.21524,0.99437,0.12068,0.19915,0.92102,0.11164,0.11616,0.53662,0.06513,0.7964,0.77795,0.81573,0.61645,0.84615,0.99598,0.74628,265.25055,4426.24,
144,0.75819,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.17308,0.3083,0.66667,0.11111,0.22222,13168,1051,0.1503,0.96727,0.08148,0.11121,0.71638,0.06028,0.07664,0.49323,0.04155,0.78452,0.80351,0.76641,0.54879,0.55556,0.91719,0.58834,322.83458,4426.25,
145,0.69188,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09524,0.66217,0.125,0.25,0.625,21450,1021,0.0948,0.98768,0.04979,0.06912,0.72085,0.0363,0.05686,0.59239,0.02986,0.80859,0.82529,0.79256,0.27353,0.125,0.94231,0.281,536.97499,9545.81,
146,0.68695,6.0,2.0,0.0,0.0,2.0,1.0,0.0,0.1129,0.66215,0.0,0.375,0.625,15649,1013,0.12794,0.99234,0.06838,0.09508,0.73823,0.05081,0.0725,0.56236,0.03875,0.73478,0.75252,0.71785,0.4131,0.375,0.95962,0.45251,377.79917,5460.04,
147,-0.03221,3.0,4.0,0.0,1.0,0.0,0.0,3.0,0.2,0.51716,0.28571,0.71429,0.0,3722,438,0.20093,0.95068,0.11233,0.17613,0.83516,0.09845,0.12218,0.57808,0.06831,0.82777,0.80846,0.84804,0.66859,0.71429,0.99167,0.71918,105.45832,3972.18,
148,0.71267,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.21739,0.62064,0.16667,0.5,0.33333,5701,703,0.21016,0.99093,0.11755,0.18714,0.88364,0.10465,0.11124,0.5245,0.06222,0.78233,0.77679,0.78795,0.5588,0.83333,0.93589,0.70632,125.36003,4426.21,
149,0.56476,6.0,3.0,0.0,0.0,2.0,1.0,0.0,0.41667,0.31383,0.55556,0.33333,0.11111,3065,370,0.20963,0.99663,0.11713,0.18781,0.89527,0.10491,0.13527,0.6431,0.07558,0.82822,0.83107,0.82539,0.55012,0.77778,0.9761,0.68378,108.8247,4426.21,
