sample_id,score,supported,contradicted,not_supported,predicate_errors,entity_errors,coref_errors,other_erros,coverage_ratio,mean_position,start_ratio,middle_ratio,end_ratio,ref_len_tokens,summary_len_tokens,rouge1_f,rouge1_p,rouge1_r,rouge2_f,rouge2_p,rouge2_r,rougeL_f,rougeL_p,rougeL_r,bert_score_f1,bert_score_precision,bert_score_recall,evidence_score,faithfulness_score,stability_score,reliability_score,execution_time,vram_max_mb,erro
64,0.99301,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12195,0.11634,1.0,0.0,0.0,10400,497,0.0912,0.99762,0.04778,0.09013,0.98807,0.04722,0.08205,0.89762,0.04299,0.84573,0.83814,0.85347,0.61999,0.66667,0.99961,0.67662,282.67574,4426.23,
65,0.99681,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.29077,0.57143,0.28571,0.14286,6386,495,0.15111,1.0,0.08173,0.14789,0.98072,0.07998,0.14602,0.96635,0.07898,0.92377,0.92204,0.9255,0.53936,0.57143,0.99836,0.59809,268.07633,4426.22,
66,0.97864,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16129,0.30316,0.5,0.375,0.125,7696,490,0.12277,0.98588,0.06546,0.11342,0.91274,0.06047,0.10284,0.82588,0.05484,0.86369,0.8697,0.85776,0.61274,0.625,0.99285,0.65565,272.7814,4426.23,
67,0.98524,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07937,0.11739,0.875,0.125,0.0,15906,501,0.06127,1.0,0.0316,0.05928,0.9697,0.03057,0.05557,0.90698,0.02866,0.89389,0.88067,0.90752,0.63556,0.875,0.94641,0.76242,385.73802,5460.24,
68,0.50286,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.19231,0.25871,0.66667,0.16667,0.16667,6461,500,0.14269,0.99286,0.07687,0.1352,0.94272,0.07282,0.13345,0.92857,0.07189,0.8898,0.8754,0.90468,0.63017,0.66667,0.96936,0.67869,208.77314,4426.21,
69,0.80872,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.43825,0.42857,0.0,0.57143,4983,500,0.18333,0.99762,0.10094,0.17991,0.98095,0.09904,0.16368,0.89074,0.09012,0.84802,0.83739,0.85893,0.565,0.57143,0.97548,0.60862,183.24307,4426.21,
70,0.99881,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05128,0.06314,1.0,0.0,0.0,9824,487,0.09181,0.97733,0.04817,0.0826,0.88131,0.04333,0.07383,0.78589,0.03873,0.82814,0.81446,0.84229,0.64079,0.83333,0.99955,0.75369,252.43116,4426.22,
71,0.99294,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692,0.08862,1.0,0.0,0.0,9871,484,0.09766,0.99761,0.05135,0.09348,0.95694,0.04914,0.08668,0.88544,0.04557,0.88727,0.8776,0.89715,0.81226,1.0,0.99972,0.9061,232.77669,4426.22,
72,0.99721,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.2003,0.75,0.125,0.125,4475,490,0.18916,1.0,0.10446,0.18408,0.97512,0.10163,0.15583,0.82382,0.08605,0.89324,0.88412,0.90255,0.72007,1.0,0.82698,0.84273,192.45608,4426.21,
73,0.99748,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18182,0.13446,0.875,0.0,0.125,2617,318,0.22285,0.99286,0.12551,0.2134,0.95341,0.12014,0.21082,0.93929,0.11874,0.90704,0.93729,0.87868,0.61799,0.75,0.95727,0.70472,127.09594,4221.43,
74,0.99835,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.07459,1.0,0.0,0.0,2087,247,0.20763,0.99512,0.11591,0.19664,0.94608,0.10972,0.20356,0.97561,0.11364,0.85966,0.87934,0.84085,0.61605,0.85714,0.93135,0.74402,118.09791,4375.55,
75,0.89357,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.21739,0.24789,0.625,0.25,0.125,5815,529,0.159,0.99041,0.08644,0.1321,0.82452,0.0718,0.13667,0.85132,0.0743,0.92494,0.93176,0.91822,0.54863,0.625,0.93938,0.61825,207.51782,4426.22,
76,0.99864,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22222,0.21916,0.63636,0.27273,0.09091,6862,489,0.13633,0.99765,0.07316,0.13092,0.96,0.07025,0.10585,0.77465,0.05681,0.85119,0.83099,0.8724,0.63837,0.81818,0.99996,0.74645,281.40538,4426.23,
77,0.99915,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.18813,0.625,0.375,0.0,6119,532,0.16604,0.99527,0.09058,0.16137,0.96919,0.08801,0.155,0.92908,0.08455,0.90974,0.8988,0.92094,0.69164,0.875,0.99985,0.79581,223.15744,4426.22,
78,0.85991,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.40592,0.42857,0.57143,0.0,6153,483,0.13499,0.98143,0.07248,0.12591,0.91755,0.06759,0.09048,0.65782,0.04858,0.8808,0.87971,0.88189,0.49452,0.42857,0.99673,0.51836,208.69131,4426.22,
79,0.99716,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11538,0.09218,1.0,0.0,0.0,6591,507,0.14053,0.98301,0.07567,0.12253,0.85888,0.06597,0.09993,0.69903,0.05381,0.86625,0.86242,0.87011,0.60298,0.85714,0.99977,0.74432,227.80899,4426.22,
80,0.99442,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03774,0.06738,1.0,0.0,0.0,13321,493,0.07097,0.99519,0.0368,0.06772,0.95181,0.03511,0.0648,0.90865,0.0336,0.89167,0.8784,0.90535,0.71021,0.83333,0.99869,0.78831,285.81459,4426.23,
81,0.67738,7.0,4.0,0.0,4.0,2.0,0.0,0.0,0.04651,0.35377,0.63636,0.0,0.36364,22016,488,0.03883,0.88834,0.01985,0.02593,0.59453,0.01325,0.03428,0.78412,0.01752,0.87685,0.87183,0.88194,0.48152,0.54545,0.99875,0.55881,724.75284,10163.74,
82,0.97768,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25487,0.66667,0.16667,0.16667,2877,340,0.20762,0.97091,0.11624,0.19844,0.93066,0.11106,0.20684,0.96727,0.1158,0.90894,0.94078,0.87919,0.56902,0.66667,0.99552,0.65073,128.51457,4426.2,
83,0.81213,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.10811,0.19047,0.8,0.1,0.1,9463,488,0.09663,0.95823,0.05088,0.08625,0.85714,0.04541,0.07879,0.78133,0.04149,0.86431,0.86349,0.86514,0.4582,0.7,0.93545,0.60264,324.4071,4426.23,
84,0.62402,6.0,2.0,0.0,2.0,2.0,0.0,0.0,0.07317,0.27123,0.75,0.0,0.25,20857,503,0.04541,0.98077,0.02324,0.03951,0.85542,0.02022,0.03884,0.83894,0.01988,0.84972,0.83339,0.8667,0.5882,0.625,0.94552,0.63865,512.78779,9093.88,
85,0.9977,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04651,0.0655,1.0,0.0,0.0,21976,496,0.04427,1.0,0.02264,0.04365,0.98818,0.02232,0.04208,0.95047,0.02151,0.92684,0.9172,0.93669,0.63572,0.77778,0.88654,0.71763,570.62741,10002.59,
86,0.97153,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10204,0.19935,0.875,0.0,0.125,12441,487,0.08351,0.98845,0.0436,0.07299,0.86574,0.0381,0.07512,0.88915,0.03922,0.88943,0.88496,0.89394,0.57507,0.625,0.99858,0.63739,343.86099,4426.24,
87,0.79562,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.13636,0.19938,0.6,0.4,0.0,5531,499,0.16758,0.94774,0.09191,0.14496,0.82143,0.07949,0.1239,0.70071,0.06796,0.83535,0.83371,0.83699,0.70319,1.0,0.99797,0.85139,171.58945,4426.21,
88,0.99628,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.33548,0.5,0.5,0.0,10018,507,0.09377,1.0,0.04919,0.09219,0.98533,0.04836,0.07913,0.8439,0.04151,0.87416,0.86877,0.87963,0.5933,0.66667,0.94476,0.65779,235.49653,4426.22,
89,0.98867,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07143,0.36496,0.44444,0.55556,0.0,10607,491,0.08899,0.94931,0.04669,0.06525,0.69746,0.03422,0.07258,0.77419,0.03807,0.86649,0.87118,0.86186,0.29654,0.33333,0.96187,0.37779,313.07772,4426.24,
90,0.88097,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.41176,0.44084,0.66667,0.0,0.33333,4271,497,0.2129,0.9976,0.11916,0.20686,0.97115,0.11576,0.174,0.81535,0.09739,0.78765,0.78985,0.78545,0.56809,0.66667,0.9371,0.64442,192.00207,4426.22,
91,0.99927,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06061,0.18543,0.83333,0.16667,0.0,16820,515,0.05938,0.99761,0.0306,0.05697,0.95933,0.02936,0.05639,0.94749,0.02906,0.86792,0.85042,0.88616,0.50567,0.5,1.0,0.55283,331.2611,5869.11,
92,0.99839,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878,0.07602,0.83333,0.16667,0.0,20892,496,0.04754,1.0,0.02435,0.04708,0.99268,0.02411,0.04372,0.91971,0.02239,0.86924,0.85921,0.8795,0.61914,0.83333,0.99825,0.74273,572.0329,9036.35,
93,0.78943,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.13333,0.30983,0.28571,0.71429,0.0,7449,485,0.11993,0.9635,0.06394,0.10148,0.81707,0.0541,0.09419,0.75669,0.05022,0.81653,0.81116,0.82196,0.58965,0.85714,0.99971,0.73766,210.54783,4426.22,
94,0.92554,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.22727,0.23412,0.5,0.5,0.0,5411,489,0.16911,0.9768,0.09257,0.1523,0.8814,0.08335,0.1438,0.83063,0.07872,0.84585,0.83476,0.85723,0.4754,0.5,0.98807,0.53651,218.29574,4426.22,
95,0.99374,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14706,0.22003,0.625,0.375,0.0,8661,499,0.10837,0.99527,0.0573,0.10453,0.96209,0.05527,0.08752,0.80378,0.04628,0.8446,0.83502,0.85441,0.50468,0.5,0.98805,0.55114,258.76715,4426.23,
96,0.62994,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.13514,0.37536,0.57143,0.0,0.42857,9425,498,0.10442,1.0,0.05509,0.10028,0.96235,0.0529,0.07942,0.76056,0.0419,0.84689,0.84198,0.85185,0.69688,0.85714,0.95201,0.7865,252.18321,4426.23,
97,0.99528,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06897,0.1192,1.0,0.0,0.0,14625,492,0.06279,0.97537,0.03244,0.05582,0.86914,0.02884,0.04709,0.73153,0.02433,0.82496,0.80914,0.8414,0.74672,1.0,0.99725,0.87309,251.44085,4650.42,
98,0.96106,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09677,0.17134,1.0,0.0,0.0,7681,486,0.11998,1.0,0.06382,0.11829,0.98801,0.06291,0.11682,0.97368,0.06214,0.87848,0.86348,0.89402,0.56922,0.66667,0.96065,0.64734,204.07458,4426.22,
99,0.34296,4.0,5.0,1.0,0.0,2.0,0.0,3.0,0.125,0.29144,0.6,0.2,0.2,7977,486,0.09876,0.86375,0.05238,0.06178,0.54146,0.03276,0.0779,0.68127,0.04131,0.82646,0.84818,0.80582,0.55845,0.8,0.79801,0.67903,266.71736,4426.23,
100,0.64201,9.0,2.0,0.0,0.0,0.0,1.0,1.0,0.07576,0.12544,0.90909,0.0,0.09091,16641,491,0.05746,0.98558,0.02959,0.05046,0.86747,0.02599,0.04863,0.83413,0.02505,0.89892,0.89818,0.89967,0.57483,0.81818,0.91515,0.7062,530.52416,6144.74,
101,0.99486,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878,0.72063,0.0,0.5,0.5,10244,480,0.10059,0.98246,0.05301,0.0942,0.92211,0.04963,0.08596,0.8396,0.0453,0.8557,0.84308,0.8687,0.42571,0.0,0.99992,0.31285,160.30057,4426.22,
102,0.98409,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14286,0.19928,0.83333,0.16667,0.0,8918,492,0.10652,1.0,0.05626,0.1046,0.98394,0.05523,0.08678,0.81465,0.04583,0.82832,0.81632,0.84067,0.67365,0.83333,0.99421,0.76958,220.05031,4426.22,
103,0.99515,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18519,0.24089,0.77778,0.11111,0.11111,6660,483,0.13094,0.96602,0.07023,0.11157,0.82482,0.05983,0.11318,0.83495,0.0607,0.88326,0.87762,0.88898,0.56057,0.66667,0.99857,0.64681,225.10578,4426.22,
104,0.9343,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.11765,0.10319,0.90909,0.09091,0.0,12891,489,0.07101,0.99748,0.03681,0.06887,0.9697,0.0357,0.06491,0.91184,0.03365,0.87135,0.85659,0.88663,0.57944,0.81818,0.99951,0.71694,402.96593,4426.26,
105,0.88586,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.03846,0.02674,1.0,0.0,0.0,13161,495,0.07254,0.99294,0.03764,0.07083,0.9717,0.03676,0.05896,0.80706,0.0306,0.84856,0.83466,0.86294,0.60425,0.75,0.99191,0.70132,355.62683,4426.24,
106,0.99847,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.16113,0.75,0.25,0.0,12798,483,0.0675,0.91707,0.03504,0.04884,0.66504,0.02535,0.05278,0.71707,0.0274,0.86634,0.85549,0.87748,0.64495,1.0,0.99992,0.82247,222.84901,4426.22,
107,0.63227,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.16,0.28588,0.5,0.5,0.0,6228,504,0.15761,0.98565,0.08565,0.1504,0.94245,0.08172,0.13734,0.85885,0.07464,0.87525,0.85864,0.89251,0.54969,0.5,0.99123,0.57397,173.69756,4426.22,
108,0.78386,8.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03846,0.01961,1.0,0.0,0.0,6644,536,0.14934,0.9976,0.08071,0.14545,0.97356,0.07859,0.12314,0.82254,0.06655,0.89979,0.89348,0.90619,0.67927,0.88889,0.90063,0.78525,208.90854,4426.22,
109,0.99841,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14286,0.12433,0.71429,0.28571,0.0,5362,488,0.16268,0.99756,0.08856,0.15995,0.98284,0.08706,0.13437,0.82396,0.07315,0.84415,0.84915,0.83921,0.63758,1.0,0.94392,0.81318,170.9442,4426.22,
110,0.97017,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2069,0.30022,0.375,0.625,0.0,7186,491,0.12219,0.99495,0.06509,0.11944,0.97468,0.06362,0.11878,0.96717,0.06327,0.88593,0.88521,0.88665,0.65471,0.625,0.98035,0.67539,218.76942,4426.22,
111,0.22907,2.0,4.0,0.0,3.0,2.0,1.0,0.0,0.19231,0.48128,0.33333,0.16667,0.5,6582,514,0.13675,0.94787,0.07369,0.11252,0.78147,0.06062,0.10325,0.71564,0.05564,0.82783,0.8219,0.83385,0.57654,0.66667,0.8868,0.64362,195.48454,4426.22,
112,0.99208,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.36712,0.55556,0.11111,0.33333,3060,369,0.21494,0.99662,0.12046,0.20853,0.96949,0.11683,0.20401,0.94595,0.11433,0.83604,0.84803,0.82439,0.66805,0.77778,0.99928,0.74506,146.77897,4426.21,
113,0.96723,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0566,0.09082,0.9,0.0,0.1,13382,494,0.07215,0.99022,0.03744,0.06575,0.90441,0.03411,0.06377,0.87531,0.03309,0.89557,0.89386,0.89729,0.60467,0.7,0.84015,0.66635,416.86597,4426.26,
114,0.88904,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.08696,0.10664,0.875,0.125,0.0,11587,490,0.08179,0.985,0.04267,0.07807,0.94236,0.04072,0.07141,0.86,0.03725,0.88076,0.86287,0.8994,0.63548,0.875,0.85647,0.75339,308.53744,4426.23,
115,0.99846,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08571,0.13848,0.75,0.25,0.0,8806,494,0.10739,1.0,0.05674,0.1035,0.96585,0.05468,0.09537,0.88808,0.05039,0.84269,0.82896,0.85688,0.7529,1.0,0.91033,0.86748,236.12162,4426.23,
116,0.99897,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.11368,0.72727,0.27273,0.0,8085,494,0.10907,0.99751,0.05769,0.10637,0.975,0.05625,0.10389,0.95012,0.05495,0.89219,0.88803,0.8964,0.57893,0.72727,0.99932,0.68031,291.55632,4426.24,
117,0.97017,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07143,0.04289,1.0,0.0,0.0,3373,400,0.21506,0.97399,0.12088,0.19668,0.89275,0.11051,0.17996,0.81503,0.10115,0.87292,0.87538,0.87048,0.75908,1.0,0.98562,0.8781,153.98124,4272.17,
118,0.99438,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1293,0.90909,0.0,0.09091,2308,279,0.20615,0.98701,0.11509,0.19457,0.93478,0.10859,0.19168,0.91775,0.10702,0.92354,0.97137,0.88019,0.66697,0.72727,0.99816,0.72421,122.20245,3698.75,
119,0.8184,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.30769,0.19629,0.6,0.4,0.0,3156,383,0.18156,0.80317,0.10235,0.10197,0.45223,0.05747,0.14352,0.63492,0.08091,0.81532,0.8057,0.82516,0.59681,0.8,0.93506,0.71191,116.77792,4426.2,
120,0.80938,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0625,0.08044,1.0,0.0,0.0,12050,498,0.08552,0.99297,0.04468,0.07948,0.92488,0.04153,0.0593,0.68852,0.03098,0.80413,0.79305,0.81552,0.62243,0.85714,0.99127,0.7532,309.74689,4426.24,
121,0.67184,6.0,1.0,1.0,0.0,0.0,0.0,1.0,0.29412,0.51639,0.125,0.75,0.125,4329,499,0.21459,0.99769,0.12022,0.19477,0.90719,0.1091,0.13692,0.63657,0.07671,0.78246,0.78902,0.77601,0.67805,0.875,0.93948,0.78297,174.31024,4426.21,
122,0.99664,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19048,0.14524,0.66667,0.33333,0.0,5189,491,0.18094,0.99768,0.09949,0.17638,0.97442,0.09697,0.14854,0.81903,0.08168,0.8464,0.83908,0.85385,0.61835,0.66667,0.87028,0.66287,173.01456,4426.21,
123,0.99802,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23077,0.18097,0.85714,0.0,0.14286,3189,378,0.1992,0.92593,0.11161,0.1814,0.8452,0.1016,0.13214,0.6142,0.07403,0.8874,0.91139,0.86464,0.70225,0.85714,0.99994,0.79398,157.98551,4426.21,
124,0.9745,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.22958,0.66667,0.22222,0.11111,16213,496,0.05751,0.99261,0.02961,0.05594,0.9679,0.0288,0.0468,0.80788,0.0241,0.83873,0.81071,0.86875,0.61849,0.55556,1.0,0.63147,517.67,5712.61,
125,0.99246,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667,0.11998,0.875,0.0,0.125,7447,496,0.12186,0.9825,0.06496,0.10887,0.8797,0.05803,0.10915,0.88,0.05818,0.85998,0.85716,0.86281,0.69556,1.0,0.99897,0.84768,218.21847,4426.22,
126,0.99927,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.01283,1.0,0.0,0.0,10120,494,0.08971,0.98756,0.04699,0.08656,0.95511,0.04534,0.08587,0.94527,0.04498,0.93432,0.92524,0.94358,0.70175,1.0,0.97888,0.84876,202.24002,4426.22,
