sample_id,score,supported,contradicted,not_supported,predicate_errors,entity_errors,coref_errors,other_erros,coverage_ratio,mean_position,start_ratio,middle_ratio,end_ratio,ref_len_tokens,summary_len_tokens,rouge1_f,rouge1_p,rouge1_r,rouge2_f,rouge2_p,rouge2_r,rougeL_f,rougeL_p,rougeL_r,bert_score_f1,bert_score_precision,bert_score_recall,evidence_score,faithfulness_score,stability_score,reliability_score,execution_time,vram_max_mb,erro
95,0.6932,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.05882,0.04462,1.0,0.0,0.0,8661,119,0.02606,0.9898,0.0132,0.02499,0.95876,0.01266,0.0223,0.84694,0.0113,0.82867,0.89184,0.77386,0.79769,1.0,0.81119,0.87996,148.4731,4426.22,
96,0.99414,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05405,0.02444,1.0,0.0,0.0,9425,120,0.02755,1.0,0.01397,0.02653,0.97196,0.01345,0.02372,0.86111,0.01203,0.85198,0.95175,0.77115,0.7096,0.8,0.99988,0.77479,176.94761,4426.22,
97,0.92164,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06897,0.04241,1.0,0.0,0.0,14625,124,0.01544,0.98958,0.00778,0.01479,0.95789,0.00745,0.01528,0.97917,0.0077,0.8755,0.95086,0.81121,0.59445,0.66667,0.97322,0.66122,264.61713,4649.56,
98,0.99393,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03226,0.0178,1.0,0.0,0.0,7681,120,0.03067,1.0,0.01557,0.02887,0.9505,0.01466,0.02495,0.81373,0.01267,0.8613,0.95653,0.78332,0.79639,1.0,0.99678,0.89787,155.90303,4426.22,
99,0.66035,5.0,2.0,0.0,1.0,1.0,1.0,1.0,0.15625,0.26233,0.57143,0.28571,0.14286,7977,119,0.03021,0.98113,0.01534,0.02819,0.92381,0.01431,0.02731,0.88679,0.01387,0.83663,0.89266,0.78721,0.53946,0.71429,0.96708,0.65215,184.3663,4426.22,
100,0.9986,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01515,0.00747,1.0,0.0,0.0,16641,121,0.0139,1.0,0.007,0.01348,0.97917,0.00679,0.0139,1.0,0.007,0.87283,0.96304,0.79808,0.63378,1.0,0.99997,0.81689,315.8849,6143.87,
101,0.9981,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878,0.05127,1.0,0.0,0.0,10244,119,0.02616,1.0,0.01325,0.02563,0.98969,0.01298,0.02536,0.96939,0.01285,0.79467,0.83589,0.75733,0.60779,0.66667,0.99994,0.67055,242.63996,4426.25,
102,0.99756,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714,0.03547,1.0,0.0,0.0,8918,119,0.02391,0.98947,0.0121,0.02315,0.96809,0.01172,0.02391,0.98947,0.0121,0.81299,0.88803,0.74964,0.56563,0.8,0.99993,0.70281,163.55692,4426.22,
103,0.99917,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407,0.50037,0.5,0.0,0.5,6660,120,0.03366,1.0,0.01712,0.03228,0.96875,0.01641,0.03331,0.98969,0.01694,0.85863,0.95654,0.77889,0.66763,1.0,0.99973,0.83379,76.21115,4375.3,
104,0.99887,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09804,0.10611,0.875,0.125,0.0,12891,119,0.01696,1.0,0.00855,0.01586,0.94505,0.008,0.01641,0.96739,0.00827,0.83219,0.89146,0.7803,0.60584,0.625,0.99984,0.65291,294.74106,4426.24,
105,0.99928,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923,0.01019,1.0,0.0,0.0,13161,120,0.01803,1.0,0.0091,0.01751,0.9802,0.00883,0.01803,1.0,0.0091,0.85646,0.92806,0.79512,0.69446,1.0,0.99997,0.84723,286.65274,4426.24,
106,0.9605,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.17232,0.8,0.0,0.2,12798,115,0.01718,0.98936,0.00867,0.01645,0.95699,0.00829,0.01681,0.96809,0.00848,0.86653,0.95088,0.79592,0.69955,1.0,0.98562,0.84834,211.36755,4426.22,
107,0.99525,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05433,1.0,0.0,0.0,6228,116,0.03714,1.0,0.01892,0.03633,0.98889,0.01851,0.03509,0.94505,0.01788,0.81914,0.88976,0.7589,0.66044,0.75,0.99907,0.73012,103.50171,4426.21,
108,0.99939,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846,0.01961,1.0,0.0,0.0,6644,125,0.03769,1.0,0.01921,0.03733,1.0,0.01902,0.03769,1.0,0.01921,0.86332,0.97232,0.77629,0.61122,0.57143,0.95,0.62918,135.52789,4358.41,
109,0.99824,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09524,0.05415,1.0,0.0,0.0,5362,118,0.04332,1.0,0.02214,0.04249,0.9901,0.02171,0.04332,1.0,0.02214,0.85008,0.94593,0.77187,0.71912,1.0,0.93609,0.85317,122.78214,4426.21,
110,0.99509,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06897,0.03412,1.0,0.0,0.0,7186,122,0.02898,1.0,0.0147,0.02801,0.97727,0.01421,0.02866,0.98876,0.01454,0.8589,0.95642,0.77943,0.71247,1.0,0.9333,0.84956,118.80438,4426.21,
111,0.9918,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692,0.05508,1.0,0.0,0.0,6582,124,0.03618,1.0,0.01842,0.03474,0.9697,0.01769,0.03582,0.99,0.01824,0.87218,0.95954,0.79941,0.73443,1.0,0.96826,0.86404,137.69805,4426.21,
112,0.99653,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.14909,0.85714,0.14286,0.0,3060,122,0.07771,1.0,0.04042,0.0762,0.9898,0.03962,0.07771,1.0,0.04042,0.86156,0.95304,0.7861,0.65428,0.85714,0.99996,0.76999,84.34795,4154.23,
113,0.99857,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547,0.11673,0.88889,0.0,0.11111,13382,116,0.01741,1.0,0.00878,0.01631,0.94681,0.00823,0.01558,0.89474,0.00786,0.84094,0.9188,0.77525,0.6594,0.77778,0.96479,0.73729,325.26116,4426.26,
114,0.87205,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.06522,0.08167,0.85714,0.14286,0.0,11587,120,0.02121,0.99,0.01072,0.0195,0.91919,0.00986,0.021,0.98,0.01061,0.86129,0.93183,0.80068,0.61216,0.71429,0.92844,0.68464,247.12428,4426.23,
115,0.99855,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857,0.01627,1.0,0.0,0.0,8806,124,0.02885,1.0,0.01463,0.02695,0.94286,0.01367,0.02313,0.80189,0.01174,0.86637,0.94462,0.8001,0.76227,1.0,0.99981,0.88112,168.172,4426.22,
116,0.99941,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.01479,1.0,0.0,0.0,8085,122,0.02787,1.0,0.01413,0.0276,1.0,0.01399,0.02787,1.0,0.01413,0.8368,0.94356,0.75174,0.53618,0.5,0.9967,0.56776,221.30013,4426.22,
117,0.85827,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.21429,0.24843,0.5,0.5,0.0,3373,121,0.06791,1.0,0.03515,0.0638,0.94845,0.03301,0.06514,0.95918,0.03372,0.78777,0.84592,0.73711,0.59533,0.75,0.99932,0.6976,80.15182,4426.2,
118,0.99792,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05858,1.0,0.0,0.0,2308,120,0.09885,1.0,0.05199,0.09222,0.94118,0.04848,0.09309,0.94175,0.04897,0.8523,0.95094,0.77221,0.70844,1.0,0.96647,0.85087,78.7627,3667.21,
119,0.77762,7.0,1.0,0.0,0.0,1.0,0.0,0.0,0.30769,0.20926,0.875,0.0,0.125,3156,121,0.07626,1.0,0.03964,0.07321,0.96907,0.03804,0.07082,0.92857,0.03681,0.83012,0.87705,0.78795,0.55699,0.625,0.97261,0.62576,98.65301,4426.21,
120,0.60134,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.02083,0.01101,1.0,0.0,0.0,12050,121,0.02167,0.96296,0.01096,0.01959,0.8785,0.00991,0.01792,0.7963,0.00906,0.80541,0.91962,0.71642,0.67709,0.8,0.91442,0.74999,196.60229,4426.23,
121,0.98059,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529,0.19131,0.83333,0.16667,0.0,4329,116,0.05744,1.0,0.02957,0.05638,0.99048,0.02902,0.05744,1.0,0.02957,0.79827,0.85434,0.74911,0.596,0.83333,0.99624,0.73096,100.19036,4426.21,
122,0.99814,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09524,0.0365,1.0,0.0,0.0,5189,119,0.04788,1.0,0.02453,0.04654,0.98095,0.02384,0.04155,0.86792,0.02129,0.86103,0.94544,0.79045,0.65677,0.8,0.8314,0.73153,110.05212,4426.21,
123,0.9974,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30769,0.44815,0.33333,0.16667,0.5,3189,119,0.06897,1.0,0.03571,0.0683,1.0,0.03536,0.06897,1.0,0.03571,0.85212,0.96728,0.76146,0.58354,0.5,0.88828,0.5806,82.081,4340.3,
124,0.99768,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04688,0.016,1.0,0.0,0.0,16213,119,0.0127,0.98864,0.00639,0.01197,0.94253,0.00603,0.01095,0.85227,0.00551,0.84499,0.91025,0.78845,0.67725,0.66667,0.99994,0.70529,288.95609,5719.68,
125,0.92666,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.13333,0.22284,0.83333,0.0,0.16667,7447,119,0.03252,1.0,0.01653,0.03058,0.94949,0.01554,0.03154,0.97,0.01603,0.85912,0.92544,0.80166,0.57184,0.66667,0.92505,0.64509,146.57845,4426.22,
126,0.99759,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.05386,1.0,0.0,0.0,10120,123,0.02224,1.0,0.01124,0.02131,0.96809,0.01077,0.01966,0.88421,0.00994,0.83016,0.89785,0.77197,0.75295,1.0,0.99999,0.87648,165.46944,4426.22,
127,0.99833,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04545,0.02213,1.0,0.0,0.0,5576,118,0.04224,1.0,0.02158,0.04102,0.9802,0.02095,0.04224,1.0,0.02158,0.86844,0.95376,0.79714,0.65433,1.0,0.99134,0.8263,125.48797,4426.21,
128,0.98124,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06383,0.1178,0.75,0.25,0.0,11907,113,0.01907,0.9798,0.00963,0.0177,0.91837,0.00894,0.01888,0.9697,0.00953,0.8088,0.8655,0.75907,0.62598,0.75,0.99937,0.71293,177.24255,4426.22,
129,0.99646,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07143,0.05265,1.0,0.0,0.0,7073,125,0.03458,1.0,0.0176,0.03391,0.99,0.01725,0.03458,1.0,0.0176,0.79354,0.84993,0.74417,0.66632,0.83333,0.99641,0.76613,149.71035,4426.22,
130,0.99924,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07143,0.02346,1.0,0.0,0.0,7137,117,0.03092,1.0,0.01571,0.03028,0.98936,0.01538,0.03092,1.0,0.01571,0.8412,0.92475,0.7715,0.61892,1.0,0.8903,0.79849,173.85988,4426.22,
131,0.99835,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789,0.11413,1.0,0.0,0.0,4743,121,0.05134,1.0,0.02635,0.05039,0.99038,0.02585,0.05134,1.0,0.02635,0.80894,0.86885,0.75677,0.57626,0.66667,0.88291,0.64309,124.53279,4120.83,
132,0.97491,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526,0.1084,0.75,0.25,0.0,4652,119,0.04652,1.0,0.02382,0.04557,0.98936,0.02332,0.04652,1.0,0.02382,0.85211,0.94356,0.77681,0.4495,0.75,0.91476,0.61623,108.62702,4426.21,
133,0.7381,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1889,0.75,0.25,0.0,7515,118,0.03251,1.0,0.01653,0.03151,0.97895,0.01601,0.03218,0.98958,0.01635,0.81634,0.88093,0.76058,0.65628,0.75,0.93637,0.72178,133.84747,4426.21,
134,0.99883,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09677,0.07464,1.0,0.0,0.0,7723,124,0.0307,1.0,0.01559,0.02668,0.87755,0.01355,0.02636,0.85859,0.01339,0.76306,0.79736,0.73158,0.57136,0.6,0.99986,0.62566,143.42604,4426.21,
135,0.99782,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05556,0.04259,1.0,0.0,0.0,9183,123,0.02788,1.0,0.01414,0.02707,0.9802,0.01373,0.02788,1.0,0.01414,0.84021,0.916,0.776,0.83275,1.0,0.99942,0.91632,126.10633,4426.21,
136,0.47463,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.06897,0.19634,0.8,0.0,0.2,7408,124,0.02479,0.86517,0.01258,0.01578,0.55682,0.00801,0.02061,0.7191,0.01045,0.80651,0.87913,0.74496,0.48112,0.4,0.96151,0.49671,133.70095,4426.21,
137,0.97932,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08696,0.26762,0.66667,0.16667,0.16667,11580,121,0.02037,1.0,0.01029,0.01878,0.93069,0.00949,0.01838,0.90196,0.00928,0.82577,0.90629,0.7584,0.66184,1.0,0.98031,0.82895,205.07849,4426.23,
138,0.8387,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.11628,0.40498,0.6,0.0,0.4,10970,121,0.01809,0.97531,0.00913,0.01626,0.8875,0.00821,0.01809,0.97531,0.00913,0.85204,0.91363,0.79823,0.66612,0.8,0.9564,0.7487,193.26117,4426.22,
139,0.95893,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07317,0.03321,1.0,0.0,0.0,10444,123,0.02151,1.0,0.01087,0.01986,0.93333,0.01003,0.01938,0.9011,0.00979,0.83395,0.88857,0.78566,0.68581,1.0,0.95171,0.83808,185.58816,4426.22,
140,,,,,,,,,,,,,,32051,119,,,,,,,,,,,,,,,,,,,"CUDA out of memory. Tried to allocate 3.70 GiB. GPU 0 has a total capacity of 11.62 GiB of which 2.53 GiB is free. Process 4967 has 51.78 MiB memory in use. Including non-PyTorch memory, this process has 8.74 GiB memory in use. Of the allocated memory 8.43 GiB is allocated by PyTorch, and 177.40 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
141,0.99826,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07018,0.03395,1.0,0.0,0.0,14504,128,0.01627,1.0,0.0082,0.01575,0.97849,0.00794,0.01627,1.0,0.0082,0.86662,0.93718,0.80594,0.70425,1.0,0.99908,0.85203,233.32568,4426.23,
142,0.98988,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10811,0.06301,1.0,0.0,0.0,9243,114,0.02382,1.0,0.01205,0.02306,0.97826,0.01167,0.02152,0.90323,0.01089,0.85788,0.92488,0.79992,0.7465,1.0,0.99985,0.87323,181.58083,4426.22,
143,0.99918,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571,0.01794,1.0,0.0,0.0,6917,123,0.03394,1.0,0.01726,0.03295,0.98,0.01676,0.03394,1.0,0.01726,0.87564,0.94166,0.81828,0.70106,1.0,0.99981,0.85051,149.87409,4426.22,
144,0.99719,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846,0.01704,1.0,0.0,0.0,13168,123,0.01453,0.98718,0.00732,0.01416,0.97403,0.00713,0.01453,0.98718,0.00732,0.77874,0.83678,0.72822,0.77605,1.0,0.99216,0.88724,235.99588,4426.23,
145,0.99678,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03571,0.18276,0.8,0.0,0.2,21450,116,0.01145,1.0,0.00576,0.011,0.9703,0.00553,0.01134,0.9902,0.0057,0.87143,0.9519,0.80351,0.54674,0.6,0.99957,0.61333,397.30567,9545.69,
146,0.99811,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04839,0.11252,0.8,0.2,0.0,15649,115,0.01481,0.99,0.00746,0.01347,0.90909,0.00679,0.01452,0.97,0.00731,0.83133,0.92114,0.75747,0.51146,0.6,0.9998,0.59571,247.56944,5459.92,
147,0.01878,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.2,0.17798,1.0,0.0,0.0,3722,126,0.06207,0.9802,0.03205,0.05144,0.82,0.02655,0.05204,0.82178,0.02687,0.81843,0.8565,0.7836,0.73337,1.0,0.99621,0.86631,83.90126,4120.83,
148,0.99749,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043,0.08718,1.0,0.0,0.0,5701,129,0.04297,1.0,0.02196,0.0392,0.92079,0.02003,0.03792,0.88235,0.01938,0.84311,0.91643,0.78066,0.62009,0.8,0.99986,0.73003,177.48932,4426.22,
149,0.99226,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16667,0.08439,1.0,0.0,0.0,3065,122,0.07458,0.9703,0.03878,0.07007,0.92,0.03642,0.0723,0.94059,0.03759,0.85287,0.92164,0.79365,0.63684,1.0,0.98974,0.81739,74.57434,4426.2,
