sample_id,score,supported,contradicted,not_supported,predicate_errors,entity_errors,coref_errors,other_erros,coverage_ratio,mean_position,start_ratio,middle_ratio,end_ratio,ref_len_tokens,summary_len_tokens,rouge1_f,rouge1_p,rouge1_r,rouge2_f,rouge2_p,rouge2_r,rougeL_f,rougeL_p,rougeL_r,bert_score_f1,bert_score_precision,bert_score_recall,evidence_score,faithfulness_score,stability_score,reliability_score,execution_time,vram_max_mb,erro
131,0.3852,5.0,3.0,0.0,1.0,0.0,0.0,2.0,0.15789,0.15493,0.875,0.0,0.125,4743,496,0.19307,0.99533,0.1069,0.18771,0.96956,0.10392,0.18128,0.93458,0.10038,0.90776,0.89787,0.91787,0.55309,0.5,0.94056,0.5706,146.0799,3923.24,
132,0.97551,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21053,0.23002,0.66667,0.16667,0.16667,4652,492,0.18385,0.99507,0.10128,0.17847,0.9679,0.09829,0.16564,0.89655,0.09125,0.85548,0.85386,0.85711,0.5645,0.66667,0.79499,0.62842,112.37771,4426.21,
133,0.8851,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.16667,0.26517,0.57143,0.28571,0.14286,7515,494,0.12776,0.97783,0.06834,0.12136,0.93086,0.06491,0.10877,0.83251,0.05819,0.8675,0.85624,0.87907,0.5283,0.57143,0.98689,0.59141,201.54066,4426.22,
134,0.99808,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09677,0.1228,1.0,0.0,0.0,7723,484,0.11793,0.995,0.06268,0.11233,0.94987,0.05969,0.10637,0.8975,0.05654,0.88872,0.88281,0.89471,0.63924,0.875,0.9997,0.76959,200.65469,4426.22,
135,0.82337,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.11111,0.13919,0.75,0.25,0.0,9183,515,0.10703,0.99512,0.05656,0.10391,0.96822,0.0549,0.101,0.93902,0.05337,0.93142,0.92482,0.9381,0.69026,1.0,0.93998,0.83913,233.33121,4426.23,
136,0.99895,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03448,0.01582,1.0,0.0,0.0,7408,502,0.12033,0.95854,0.06419,0.0977,0.77995,0.05212,0.08941,0.7122,0.0477,0.87341,0.8671,0.87981,0.52025,0.6,0.96537,0.59666,212.70631,4306.18,
137,0.88682,8.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06522,0.28914,0.7,0.0,0.3,11580,500,0.07585,0.92235,0.03955,0.04587,0.55896,0.02392,0.05244,0.63765,0.02734,0.8177,0.82929,0.80644,0.56374,0.8,0.94793,0.69666,312.35217,4426.24,
138,0.80914,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09302,0.28175,0.8,0.0,0.2,10970,490,0.08699,0.97284,0.04553,0.07266,0.81436,0.03803,0.06381,0.71358,0.0334,0.84627,0.83408,0.85882,0.76084,1.0,0.93973,0.87439,214.33442,4426.22,
139,0.14341,4.0,3.0,0.0,2.0,3.0,2.0,0.0,0.14634,0.44934,0.42857,0.28571,0.28571,10444,496,0.08835,0.94404,0.04634,0.06582,0.70488,0.03452,0.06171,0.65937,0.03237,0.79171,0.80256,0.78114,0.37904,0.28571,0.90286,0.39409,256.69355,4426.23,
140,,,,,,,,,,,,,,32051,485,,,,,,,,,,,,,,,,,,,"CUDA out of memory. Tried to allocate 3.70 GiB. GPU 0 has a total capacity of 11.62 GiB of which 2.73 GiB is free. Including non-PyTorch memory, this process has 8.74 GiB memory in use. Of the allocated memory 8.43 GiB is allocated by PyTorch, and 173.28 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation.  See documentation for Memory Management  (https://docs.pytorch.org/docs/stable/notes/cuda.html#optimizing-memory-usage-with-pytorch-cuda-alloc-conf)"
141,0.9972,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263,0.15487,0.83333,0.16667,0.0,14504,510,0.06479,0.9771,0.03351,0.06278,0.94898,0.03246,0.06446,0.97201,0.03333,0.89043,0.87025,0.91158,0.58342,0.66667,0.99937,0.65831,266.23885,4426.24,
142,0.82018,8.0,1.0,0.0,0.0,1.0,1.0,0.0,0.10811,0.12276,0.88889,0.11111,0.0,9243,493,0.09615,0.98237,0.05055,0.08631,0.88384,0.04537,0.06731,0.68766,0.03539,0.88502,0.8844,0.88563,0.62785,0.77778,0.93748,0.71878,246.27141,4426.24,
143,0.98464,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14286,0.26513,0.83333,0.16667,0.0,6917,500,0.13297,0.98815,0.07128,0.12919,0.962,0.06924,0.12564,0.93365,0.06735,0.83946,0.8114,0.86952,0.57766,0.66667,0.88589,0.64409,152.50249,4426.22,
144,0.90917,8.0,2.0,0.0,0.0,1.0,0.0,1.0,0.09615,0.17744,0.9,0.0,0.1,13168,492,0.07308,0.99254,0.03793,0.06979,0.95012,0.03623,0.06447,0.87562,0.03347,0.87416,0.86392,0.88463,0.59132,0.7,0.98852,0.67451,380.20038,4426.26,
145,0.9832,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04762,0.13426,0.85714,0.0,0.14286,21450,477,0.04058,0.98128,0.02072,0.03704,0.89812,0.01891,0.03604,0.87166,0.0184,0.90214,0.89035,0.91425,0.50307,0.57143,0.98734,0.57884,483.58903,9545.81,
146,0.99383,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08065,0.14543,0.88889,0.0,0.11111,15649,484,0.06123,0.99525,0.03159,0.05773,0.94048,0.02978,0.05085,0.8266,0.02623,0.82149,0.81541,0.82767,0.63294,0.88889,0.99876,0.7719,412.59641,5460.04,
147,0.51344,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.26667,0.18891,0.83333,0.16667,0.0,3722,454,0.21698,0.97668,0.12205,0.18889,0.85195,0.10622,0.1836,0.82642,0.10327,0.90314,0.9018,0.90448,0.63932,0.66667,0.92423,0.67875,106.97101,4070.98,
148,0.94815,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391,0.46767,0.44444,0.0,0.55556,5701,519,0.15083,0.93612,0.08202,0.11327,0.70443,0.06158,0.09382,0.58231,0.05102,0.88134,0.88079,0.8819,0.51977,0.55556,0.78546,0.56065,170.2959,4426.22,
149,0.99481,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33333,0.23053,0.75,0.125,0.125,3065,373,0.21738,0.97785,0.12228,0.19359,0.87302,0.10887,0.14773,0.66456,0.0831,0.87471,0.89397,0.85626,0.63122,0.875,0.95405,0.76102,113.86383,4426.21,
